,id. Response ID,submitdate. Date submitted,Month Year[subm...Date submitted],Month[Month Yea...ate submitted]],Year[Month Year...ate submitted]],lastpage. Last page,Carmain,Previous PHEVs,Previous BEVs,Previous HEVs,Previous CNGs,Household Income,"Importance of reducing greenhouse gas emissions (-3 not important, 3 important)",Home ownership (own 1),Home Type (detached 1),Highest Level of Education,Longest trip in the last 12 months,Number of trips over 200 miles in the last 12 months,One-way commute distance,Number of people in the household,Age,Gender (Male 1),Number of vehicles in the household,Annual VMT Estimate ,"FCV, BEV Dummy"
19630,PHASE_3_1113,2017/11/03 19:52:15,11/2017,11.0,2017.0,45.0,2017 Toyota Prius Prime,0.0,0.0,0.0,0.0,125000.0,1.52,1.0,1.0,4.0,230.68,0.0,17.25,4.0,35.0,0.0,3,12171.428571428572,
19631,PHASE_3_1114,2017/11/03 21:21:50,11/2017,11.0,2017.0,45.0,2017 Toyota Prius Prime,0.0,0.0,0.0,0.0,50000.0,2.93,0.0,1.0,2.0,,0.0,,5.0,45.0,0.0,2,120.0,
19632,PHASE_3_1115,2017/11/03 23:38:18,11/2017,11.0,2017.0,45.0,2017 Chevrolet Bolt EV,0.0,1.0,0.0,0.0,125000.0,2.94,1.0,1.0,3.0,297.63,0.0,5.17,4.0,35.0,1.0,3,10800.0,1.0
19633,PHASE_3_1116,2017/11/04 05:27:28,11/2017,11.0,2017.0,45.0,2017 Toyota Prius Prime,0.0,0.0,1.0,0.0,175000.0,2.63,1.0,1.0,4.0,552.83,2.0,,4.0,65.0,0.0,5,13280.0,
19634,PHASE_3_1117,2017/11/04 10:57:33,11/2017,11.0,2017.0,45.0,2017 Chevrolet Bolt EV,0.0,1.0,0.0,0.0,,2.76,1.0,1.0,4.0,345.34,0.0,35.8,4.0,45.0,0.0,3,12514.285714285714,1.0
19635,PHASE_3_1118,2017/11/04 11:35:58,11/2017,11.0,2017.0,45.0,2017 Toyota Prius Prime,0.0,0.0,1.0,0.0,125000.0,2.78,1.0,1.0,3.0,358.8,2.0,3.55,2.0,65.0,1.0,2,7542.857142857143,
19636,PHASE_3_1119,2017/11/04 13:45:55,11/2017,11.0,2017.0,45.0,2017 Toyota Prius Prime,0.0,0.0,0.0,0.0,75000.0,2.2,1.0,1.0,3.0,189.51,0.0,28.15,2.0,65.0,1.0,2,7221.599999999999,
19637,PHASE_3_1120,2017/11/04 11:39:02,11/2017,11.0,2017.0,45.0,2017 Audi A3 Sportback e-tron,1.0,0.0,1.0,0.0,275000.0,0.47,1.0,1.0,4.0,344.85,0.0,19.6,4.0,45.0,1.0,2,3489.0,
19638,PHASE_3_1121,2017/11/04 11:41:10,11/2017,11.0,2017.0,45.0,2013 Tesla Model S,1.0,0.0,0.0,0.0,225000.0,1.64,1.0,1.0,4.0,118.62,4.0,6.93,3.0,35.0,0.0,2,21182.30769230769,1.0
19639,PHASE_3_1122,2017/11/04 12:41:41,11/2017,11.0,2017.0,45.0,2017 Toyota Prius Prime,0.0,0.0,1.0,0.0,,3.0,0.0,1.0,3.0,126.52,1.0,10.6,2.0,35.0,1.0,2,10000.0,
19640,PHASE_3_1123,2017/11/04 15:05:40,11/2017,11.0,2017.0,45.0,2017 Chevrolet Bolt EV,0.0,0.0,0.0,0.0,175000.0,-1.92,1.0,1.0,3.0,123.27,1.0,22.87,3.0,45.0,0.0,3,17228.571428571428,1.0
19641,PHASE_3_1124,2017/11/04 16:10:30,11/2017,11.0,2017.0,45.0,2017 Toyota Prius Prime,0.0,0.0,0.0,0.0,125000.0,2.55,1.0,1.0,4.0,392.33,3.0,13.64,2.0,65.0,1.0,1,10752.0,
19642,PHASE_3_1125,2017/11/04 19:26:24,11/2017,11.0,2017.0,45.0,2017 Chevrolet Bolt EV,0.0,0.0,1.0,0.0,225000.0,2.74,1.0,,4.0,,0.0,9.89,4.0,55.0,0.0,2,10800.0,1.0
19643,PHASE_3_1126,2017/11/04 19:26:58,11/2017,11.0,2017.0,45.0,2017 Audi A3 Sportback e-tron,,,,,175000.0,2.66,1.0,0.0,4.0,323.21,5555.0,0.83,2.0,45.0,0.0,1,5142.857142857143,
19644,PHASE_3_1127,2017/11/04 20:43:34,11/2017,11.0,2017.0,45.0,2017 Toyota Prius Prime,0.0,0.0,0.0,0.0,125000.0,2.97,1.0,1.0,4.0,,0.0,12.52,2.0,80.0,0.0,1,4938.0,
19645,PHASE_3_1128,2017/11/04 22:50:39,11/2017,11.0,2017.0,45.0,2017 Chevrolet Bolt EV,0.0,0.0,0.0,0.0,,2.73,1.0,1.0,3.0,99.72,2.0,14.43,2.0,55.0,1.0,3,12270.857142857143,1.0
19646,PHASE_3_1129,,,,,13.0,2017 Toyota Prius Prime,0.0,0.0,1.0,0.0,,,,,,,,,1.0,55.0,0.0,1,,
19647,PHASE_3_1130,2017/11/04 23:36:28,11/2017,11.0,2017.0,45.0,2017 Chevrolet Bolt EV,0.0,0.0,1.0,0.0,125000.0,0.64,1.0,1.0,4.0,270.94,0.0,61.94,4.0,35.0,0.0,2,23550.0,1.0
19648,PHASE_3_1131,2017/11/05 00:24:30,11/2017,11.0,2017.0,45.0,2017 Chevrolet Bolt EV,0.0,0.0,1.0,0.0,125000.0,2.98,1.0,1.0,4.0,404.39,0.0,10.52,4.0,45.0,1.0,3,8400.0,1.0
19649,PHASE_3_1132,2017/11/05 10:23:49,11/2017,11.0,2017.0,45.0,2017 Audi A3 Sportback e-tron,0.0,0.0,0.0,0.0,125000.0,2.24,1.0,1.0,2.0,304.97,0.0,5.95,3.0,35.0,1.0,3,20696.0,
19650,PHASE_3_1133,2017/11/05 08:27:16,11/2017,11.0,2017.0,45.0,2017 Chevrolet Bolt EV,1.0,0.0,0.0,0.0,175000.0,2.57,1.0,1.0,2.0,918.1,0.0,4.89,2.0,65.0,0.0,2,10545.0,1.0
19651,PHASE_3_1134,2017/11/05 08:52:52,11/2017,11.0,2017.0,45.0,2013 Nissan Leaf,0.0,1.0,0.0,0.0,125000.0,2.96,1.0,1.0,4.0,144.92,0.0,17.55,2.0,55.0,0.0,2,9600.0,1.0
19652,PHASE_3_1135,2017/11/05 08:51:29,11/2017,11.0,2017.0,45.0,2017 Chevrolet Bolt EV,1.0,0.0,0.0,0.0,275000.0,2.9,1.0,1.0,4.0,498.93,0.0,21.22,4.0,55.0,1.0,3,12000.0,1.0
19653,PHASE_3_1136,2017/11/05 14:22:41,11/2017,11.0,2017.0,45.0,2017 Toyota Prius Prime,0.0,0.0,0.0,0.0,175000.0,2.92,1.0,1.0,2.0,118.73,0.0,1.22,3.0,35.0,0.0,2,10000.0,
19654,PHASE_3_1137,2017/11/05 16:01:30,11/2017,11.0,2017.0,45.0,2017 Chevrolet Bolt EV,0.0,0.0,0.0,0.0,125000.0,2.97,1.0,1.0,4.0,193.23,4.0,34.82,3.0,55.0,1.0,3,15841.714285714286,1.0
19655,PHASE_3_1138,2017/11/05 16:03:49,11/2017,11.0,2017.0,45.0,2017 Chevrolet Bolt EV,0.0,0.0,0.0,0.0,75000.0,2.96,0.0,0.0,3.0,268.66,0.0,11.88,2.0,35.0,1.0,2,8013.333333333334,1.0
19656,PHASE_3_1139,2017/11/05 18:02:28,11/2017,11.0,2017.0,45.0,2017 Chevrolet Bolt EV,0.0,0.0,0.0,0.0,125000.0,1.27,1.0,0.0,4.0,430.27,0.0,16.06,2.0,45.0,1.0,3,9000.0,1.0
19657,PHASE_3_1140,2017/11/05 20:50:32,11/2017,11.0,2017.0,45.0,2017 Toyota Prius Prime,0.0,0.0,1.0,0.0,175000.0,2.83,1.0,1.0,2.0,713.63,3.0,5.62,2.0,65.0,1.0,3,5728.941176470588,
19658,PHASE_3_1141,2017/11/05 21:03:04,11/2017,11.0,2017.0,45.0,2017 Chrysler Pacifica Hybrid,0.0,0.0,0.0,0.0,50000.0,0.04,1.0,1.0,2.0,320.92,2.0,3.19,2.0,35.0,0.0,2,15200.0,
19659,PHASE_3_1142,2017/11/14 14:48:54,11/2017,11.0,2017.0,45.0,2017 Audi A3 Sportback e-tron,0.0,0.0,0.0,0.0,,2.03,1.0,1.0,3.0,,0.0,10.2,2.0,55.0,0.0,3,1200.0,
19660,PHASE_3_1143,2017/11/06 06:34:22,11/2017,11.0,2017.0,45.0,2017 Chevrolet Bolt EV,,,,,,,,,,,,,,,,1,,1.0
19661,PHASE_3_1144,2017/11/06 08:20:05,11/2017,11.0,2017.0,45.0,2017 Chevrolet Bolt EV,0.0,0.0,1.0,0.0,,2.97,1.0,1.0,3.0,,0.0,13.75,2.0,65.0,1.0,2,7704.0,1.0
19662,PHASE_3_1145,,,,,,,,,,,,,,,,,,,,,,1,,
19663,PHASE_3_1146,2017/11/06 11:15:13,11/2017,11.0,2017.0,45.0,2016 Audi A3 Sportback e-tron,1.0,0.0,0.0,0.0,275000.0,,1.0,1.0,3.0,134.06,3.0,32.29,2.0,75.0,0.0,2,18857.142857142855,
19664,PHASE_3_1147,,,,,21.0,2017 Chevrolet Bolt EV,0.0,0.0,0.0,0.0,,,,,,,,15.47,2.0,75.0,1.0,2,,1.0
19665,PHASE_3_1148,2017/11/06 12:17:57,11/2017,11.0,2017.0,45.0,2017 Chevrolet Bolt EV,0.0,1.0,0.0,0.0,175000.0,3.0,1.0,1.0,4.0,90.23,1.0,21.32,2.0,35.0,0.0,1,12870.0,1.0
19666,PHASE_3_1149,,,,,7.0,2017 Toyota Prius Prime,,,,,,,,,,,,,,,,1,,
19667,PHASE_3_1150,2017/11/06 12:47:44,11/2017,11.0,2017.0,45.0,2017 Chevrolet Bolt EV,0.0,0.0,1.0,0.0,,2.99,1.0,1.0,4.0,,0.0,6.78,3.0,45.0,0.0,2,8250.0,1.0
19668,PHASE_3_1151,,,,,18.0,2017 Toyota Prius Prime,0.0,0.0,0.0,0.0,,,,,,,,,4.0,35.0,0.0,3,,
19669,PHASE_3_1153,2017/11/06 16:42:53,11/2017,11.0,2017.0,45.0,2017 Toyota Prius Prime,0.0,0.0,1.0,0.0,125000.0,-0.11,1.0,1.0,2.0,90.02,6.0,16.31,2.0,65.0,1.0,1,2733.333333333333,
19670,PHASE_3_1154,2017/11/06 19:16:50,11/2017,11.0,2017.0,45.0,2017 Toyota Prius Prime,1.0,0.0,1.0,0.0,175000.0,-3.0,1.0,1.0,3.0,237.04,3.0,4.91,2.0,75.0,0.0,4,7772.5714285714275,
19671,PHASE_3_1155,,,,,39.0,2017 chevrolet bolt,0.0,0.0,0.0,0.0,,2.99,,,,46.2,0.0,2.62,2.0,55.0,1.0,2,,1.0
19672,PHASE_3_1156,,,,,8.0,2017 Chevrolet Bolt EV,0.0,1.0,0.0,0.0,,,,,,,,,,,,5,,1.0
19673,PHASE_3_1157,2017/11/07 13:59:40,11/2017,11.0,2017.0,45.0,2017 Chevrolet Bolt EV,0.0,0.0,0.0,0.0,75000.0,2.74,1.0,1.0,2.0,94.08,2.0,3.42,2.0,75.0,0.0,3,4729.714285714286,1.0
19674,PHASE_3_1158,2017/11/07 11:56:31,11/2017,11.0,2017.0,45.0,2017 Chevrolet Bolt EV,0.0,0.0,0.0,0.0,125000.0,-2.27,1.0,1.0,3.0,902.68,0.0,36.37,2.0,45.0,0.0,2,20400.0,1.0
19675,PHASE_3_1159,2017/11/07 13:00:38,11/2017,11.0,2017.0,45.0,2017 Chevrolet Bolt EV,0.0,0.0,0.0,0.0,75000.0,2.73,1.0,1.0,4.0,,0.0,22.93,1.0,75.0,0.0,1,3428.5714285714284,1.0
19676,PHASE_3_1160,2017/11/07 13:28:55,11/2017,11.0,2017.0,45.0,2017 Chevrolet Bolt EV,0.0,0.0,0.0,0.0,75000.0,3.0,1.0,0.0,2.0,56.68,5.0,4.68,3.0,65.0,0.0,3,9856.0,1.0
19677,PHASE_3_1161,2017/11/07 13:28:06,11/2017,11.0,2017.0,45.0,2017 Audi A3 Sportback e-tron,0.0,0.0,1.0,0.0,275000.0,-1.74,1.0,1.0,2.0,,0.0,9.24,3.0,35.0,1.0,2,8100.0,
19678,PHASE_3_1162,2017/11/07 15:03:08,11/2017,11.0,2017.0,45.0,2017 Chevrolet Bolt EV,0.0,0.0,0.0,0.0,225000.0,3.0,1.0,1.0,2.0,207.58,0.0,33.99,4.0,45.0,0.0,2,11115.428571428572,1.0
19679,PHASE_3_1163,2017/11/07 21:34:31,11/2017,11.0,2017.0,45.0,2017 Chevrolet Bolt EV,0.0,1.0,0.0,0.0,125000.0,2.8,1.0,1.0,4.0,144.51,3.0,37.72,4.0,45.0,0.0,2,19714.285714285714,1.0
19680,PHASE_3_1164,2017/11/07 18:00:52,11/2017,11.0,2017.0,45.0,2017 Chevrolet Bolt EV,0.0,0.0,0.0,0.0,,2.91,1.0,1.0,4.0,,0.0,9.72,2.0,,1.0,2,5232.0,1.0
19681,PHASE_3_1165,2017/11/07 17:52:53,11/2017,11.0,2017.0,45.0,2017 Audi A3 Sportback e-tron,,,,,,,,,,,,,,,,1,,
19682,PHASE_3_1166,2017/11/07 19:38:31,11/2017,11.0,2017.0,45.0,2017 Chevrolet Bolt EV,0.0,1.0,0.0,0.0,125000.0,-1.52,1.0,1.0,3.0,559.54,2.0,19.91,4.0,45.0,0.0,4,18642.0,1.0
19683,PHASE_3_1167,2017/11/07 19:49:43,11/2017,11.0,2017.0,45.0,2017 Toyota Prius Prime,0.0,0.0,0.0,0.0,50000.0,2.95,0.0,1.0,2.0,294.32,0.0,56.05,1.0,35.0,0.0,2,17000.0,
19684,PHASE_3_1168,,,,,18.0,2017 Toyota Prius Prime,0.0,0.0,1.0,0.0,,,,,,,,,3.0,35.0,1.0,2,,
19685,PHASE_3_1169,,,,,0.0,,,,,,,,,,,,,,,,,1,,
19686,PHASE_3_1170,2017/11/08 11:57:49,11/2017,11.0,2017.0,45.0,2017 Chevrolet Bolt EV,0.0,1.0,0.0,0.0,50000.0,2.91,1.0,0.0,3.0,,0.0,14.78,1.0,35.0,1.0,1,13500.0,1.0
19687,PHASE_3_1171,2017/11/08 15:11:22,11/2017,11.0,2017.0,45.0,2017 Toyota Prius Prime,0.0,0.0,1.0,0.0,125000.0,2.96,1.0,1.0,3.0,272.73,600.0,6.14,2.0,75.0,0.0,1,7419.0,
19688,PHASE_3_1172,,,,,18.0,2017 Chevrolet Bolt EV,0.0,0.0,1.0,0.0,,,,,,,,,3.0,75.0,1.0,4,,1.0
19689,PHASE_3_1173,2017/11/08 20:29:42,11/2017,11.0,2017.0,45.0,2017 Toyota Prius Prime,1.0,0.0,0.0,0.0,225000.0,2.04,1.0,1.0,4.0,385.26,1.0,5.97,4.0,35.0,1.0,2,15837.333333333334,
19690,PHASE_3_1174,2017/11/09 10:35:59,11/2017,11.0,2017.0,45.0,2017 Chevrolet Bolt EV,0.0,0.0,0.0,0.0,225000.0,2.69,1.0,1.0,4.0,225.72,0.0,13.28,4.0,45.0,0.0,2,7920.0,1.0
19691,PHASE_3_1175,,,,,9.0,2017 Toyota Prius Prime,0.0,0.0,0.0,0.0,,,,,,,,,,,,3,,
19692,PHASE_3_1176,2017/11/08 22:01:48,11/2017,11.0,2017.0,45.0,2017 Chevrolet Bolt EV,0.0,0.0,0.0,0.0,175000.0,-0.02,1.0,1.0,4.0,1469.76,0.0,1470.45,2.0,,0.0,3,16200.0,1.0
19693,PHASE_3_1177,2017/11/08 23:38:53,11/2017,11.0,2017.0,45.0,2017 Toyota Prius Prime,0.0,0.0,0.0,0.0,175000.0,2.84,0.0,0.0,4.0,189.79,2.0,29.26,2.0,35.0,0.0,2,28000.0,
19694,PHASE_3_1178,2017/11/09 05:49:27,11/2017,11.0,2017.0,45.0,2017 Toyota Prius Prime,0.0,0.0,0.0,0.0,75000.0,2.9,1.0,1.0,2.0,168.67,1.0,16.2,2.0,65.0,1.0,2,16048.0,
19695,PHASE_3_1179,2017/11/09 07:01:12,11/2017,11.0,2017.0,45.0,2017 Chevrolet Bolt EV,1.0,0.0,0.0,0.0,,2.95,1.0,1.0,3.0,245.99,0.0,0.06,2.0,65.0,1.0,2,5547.0,1.0
19696,PHASE_3_1180,2017/11/09 10:54:10,11/2017,11.0,2017.0,45.0,2017 Chevrolet Bolt EV,0.0,1.0,0.0,0.0,225000.0,1.74,1.0,1.0,3.0,2164.33,0.0,16.22,2.0,55.0,0.0,3,8897.454545454546,1.0
19697,PHASE_3_1181,2017/11/09 11:42:46,11/2017,11.0,2017.0,45.0,2017 Chevrolet Bolt EV,0.0,0.0,0.0,0.0,225000.0,0.6,1.0,1.0,2.0,408.13,0.0,8.77,4.0,55.0,1.0,5,10000.0,1.0
19698,PHASE_3_1182,2017/11/09 11:13:48,11/2017,11.0,2017.0,45.0,2017 Chevrolet Bolt EV,0.0,1.0,0.0,0.0,75000.0,2.97,1.0,1.0,3.0,585.85,0.0,28.12,4.0,35.0,1.0,3,11400.0,1.0
19699,PHASE_3_1183,2017/11/09 12:55:37,11/2017,11.0,2017.0,45.0,2017 Toyota Prius Prime,0.0,0.0,0.0,0.0,225000.0,2.97,1.0,1.0,4.0,,0.0,15.88,2.0,75.0,0.0,1,8204.0,
19700,PHASE_3_1184,2017/11/09 12:00:48,11/2017,11.0,2017.0,45.0,2017 Chevrolet Bolt EV,0.0,0.0,0.0,0.0,125000.0,2.96,0.0,0.0,4.0,90.0,5.0,11.26,2.0,35.0,1.0,2,11446.285714285714,1.0
19701,PHASE_3_1185,2017/11/09 15:36:54,11/2017,11.0,2017.0,45.0,2017 Chevrolet Bolt EV,0.0,0.0,1.0,0.0,175000.0,1.6,1.0,1.0,4.0,110.68,3.0,23.38,3.0,45.0,0.0,4,11600.0,1.0
19702,PHASE_3_1186,2017/11/09 14:38:58,11/2017,11.0,2017.0,45.0,2017 Chevrolet Bolt EV,0.0,0.0,0.0,0.0,225000.0,2.96,0.0,0.0,4.0,,0.0,4.2,4.0,35.0,0.0,2,7686.0,1.0
19703,PHASE_3_1188,2017/11/09 15:27:15,11/2017,11.0,2017.0,45.0,2017 Toyota Prius Prime,0.0,0.0,0.0,0.0,175000.0,2.99,0.0,0.0,4.0,685.66,2.0,46.39,2.0,65.0,0.0,1,37900.0,
19704,PHASE_3_1189,,,,,18.0,2017 Chevrolet Bolt EV,0.0,0.0,1.0,0.0,,,,,,,,,2.0,65.0,1.0,2,,1.0
19705,PHASE_3_1190,2017/11/09 19:23:34,11/2017,11.0,2017.0,45.0,2017 Chevrolet Bolt EV,0.0,1.0,1.0,0.0,375000.0,2.97,1.0,1.0,4.0,,6.0,3.95,2.0,55.0,0.0,3,7520.0,1.0
19706,PHASE_3_1191,2017/11/10 10:06:21,11/2017,11.0,2017.0,45.0,2017 Chevrolet Bolt EV,0.0,0.0,1.0,0.0,225000.0,2.97,1.0,1.0,4.0,667.98,0.0,24.02,4.0,55.0,1.0,3,15000.0,1.0
19707,PHASE_3_1192,2017/11/10 11:06:54,11/2017,11.0,2017.0,45.0,2017 Chevrolet Bolt EV,0.0,0.0,1.0,0.0,175000.0,2.49,1.0,1.0,4.0,341.31,3.0,2.35,3.0,45.0,0.0,2,7400.0,1.0
19708,PHASE_3_1193,2017/11/10 10:33:21,11/2017,11.0,2017.0,45.0,2017 Chevrolet Bolt EV,0.0,0.0,1.0,0.0,275000.0,2.84,1.0,1.0,4.0,125.54,0.0,46.38,2.0,65.0,0.0,2,644.4444444444445,1.0
19709,PHASE_3_1194,2017/11/10 11:47:40,11/2017,11.0,2017.0,45.0,2017 Chevrolet Bolt EV,1.0,0.0,0.0,0.0,275000.0,-3.0,1.0,1.0,3.0,,0.0,50.51,5.0,45.0,0.0,2,6400.0,1.0
19710,PHASE_3_1195,2017/11/10 14:38:20,11/2017,11.0,2017.0,45.0,2017 Chevrolet Bolt EV,0.0,0.0,1.0,0.0,,2.36,1.0,1.0,4.0,492.19,0.0,2.79,3.0,45.0,0.0,2,5454.0,1.0
19711,PHASE_3_1196,2017/11/11 11:03:22,11/2017,11.0,2017.0,45.0,2017 Chevrolet bolt,0.0,0.0,1.0,0.0,,-1.66,,1.0,,198.78,0.0,,2.0,75.0,0.0,2,3233.3333333333335,1.0
19712,PHASE_3_1198,2017/11/11 15:04:13,11/2017,11.0,2017.0,45.0,2017 Chevrolet Bolt EV,0.0,0.0,0.0,0.0,125000.0,2.57,1.0,1.0,3.0,305.67,0.0,35.66,4.0,35.0,0.0,2,18800.0,1.0
19713,PHASE_3_1199,2017/11/11 14:35:28,11/2017,11.0,2017.0,45.0,2017 Toyota Prius Prime,0.0,0.0,1.0,0.0,,2.92,0.0,1.0,4.0,808.07,10.0,2.44,4.0,55.0,1.0,3,14300.0,
19714,PHASE_3_1200,,,,,33.0,2017 Chevrolet Bolt EV,1.0,0.0,0.0,0.0,,,,,,205.54,0.0,1.32,4.0,35.0,0.0,2,,1.0
19715,PHASE_3_1201,2017/11/11 21:42:04,11/2017,11.0,2017.0,45.0,2017 Toyota Prius Prime,0.0,0.0,1.0,0.0,125000.0,1.67,1.0,1.0,3.0,,0.0,38.04,3.0,45.0,0.0,2,12310.0,
19716,PHASE_3_1202,,,,,32.0,2017 Chevrolet Bolt EV,1.0,0.0,1.0,0.0,,,,,,360.42,0.0,,4.0,55.0,0.0,3,,1.0
19717,PHASE_3_1203,2017/11/12 17:01:47,11/2017,11.0,2017.0,45.0,2017 Chevrolet Bolt EV,1.0,1.0,0.0,0.0,175000.0,2.74,0.0,0.0,2.0,99.0,1.0,44.72,2.0,25.0,0.0,2,9129.0,1.0
19718,PHASE_3_1204,2017/11/13 13:45:50,11/2017,11.0,2017.0,45.0,2017 Chrysler Pacifica Hybrid,0.0,0.0,0.0,0.0,125000.0,2.99,1.0,1.0,2.0,625.38,3.0,,2.0,75.0,0.0,4,16186.0,
19719,PHASE_3_1205,2017/11/13 15:43:25,11/2017,11.0,2017.0,45.0,2017 Toyota Prius Prime,0.0,0.0,1.0,0.0,125000.0,2.74,1.0,1.0,3.0,129.83,1.0,22.13,2.0,65.0,0.0,2,14408.727272727272,
19720,PHASE_3_1206,,,,,3.0,2017 Chevrolet Bolt EV,,,,,,,,,,,,,,,,1,,1.0
19721,PHASE_3_1207,2017/11/14 12:10:48,11/2017,11.0,2017.0,45.0,2017 Toyota Prius Prime,0.0,0.0,1.0,0.0,125000.0,2.83,1.0,1.0,4.0,496.0,3.0,8.07,1.0,55.0,1.0,1,20000.0,
19722,PHASE_3_1208,,,,,0.0,,,,,,,,,,,,,,,,,1,,
19723,PHASE_3_1209,2017/11/14 13:35:27,11/2017,11.0,2017.0,45.0,2017 Chevrolet Bolt EV,0.0,1.0,1.0,0.0,325000.0,0.03,1.0,1.0,3.0,227.55,2.0,17.29,4.0,55.0,1.0,2,13000.0,1.0
19724,PHASE_3_1210,2017/11/14 16:28:03,11/2017,11.0,2017.0,45.0,2017 Chevrolet Bolt EV,0.0,1.0,0.0,0.0,125000.0,2.97,1.0,1.0,4.0,99.97,0.0,18.37,4.0,55.0,0.0,4,9045.0,1.0
19725,PHASE_4_3,2018/08/18 10:49:08,08/2018,8.0,2018.0,45.0,2017 Volkswagen e-Golf,,,,,125000.0,2.96,1.0,1.0,2.0,,,52.4,4.0,45.0,0.0,4,30000.0,1.0
19726,PHASE_4_4,,,,,3.0,2017 Chevrolet Volt,,,,,,,,,,,,,,,,1,,
19727,PHASE_4_5,2018/08/19 15:46:48,08/2018,8.0,2018.0,45.0,2018 Chrysler Pacifica Hybrid,,,,,,2.82,1.0,1.0,3.0,,,1.72,4.0,35.0,0.0,2,4800.0,
19728,PHASE_4_6,2018/08/20 12:29:20,08/2018,8.0,2018.0,45.0,2017 Toyota Prius Prime,,,,,125000.0,2.77,1.0,1.0,4.0,,,12.89,3.0,75.0,0.0,2,797.8723404255318,
19729,PHASE_4_7,2018/08/20 14:28:38,08/2018,8.0,2018.0,45.0,2017 Honda Clarity EV,,,,,,2.99,1.0,1.0,4.0,,,19.94,4.0,35.0,0.0,3,10400.0,1.0
19730,PHASE_4_8,2018/08/20 15:48:56,08/2018,8.0,2018.0,45.0,2017 Tesla Model X AWD - 90D,,,,,225000.0,0.24,1.0,1.0,3.0,,,43.58,2.0,35.0,1.0,2,12555.272727272728,1.0
19731,PHASE_4_9,2018/08/20 17:02:46,08/2018,8.0,2018.0,45.0,2018 BMW 530e,,,,,275000.0,2.66,1.0,1.0,4.0,,,,2.0,45.0,0.0,2,20400.0,
19732,PHASE_4_10,2018/08/21 08:51:19,08/2018,8.0,2018.0,45.0,2018 BMW 530e,,,,,225000.0,-3.0,1.0,1.0,4.0,,,8.17,5.0,35.0,0.0,2,11520.0,
19733,PHASE_4_11,,,,,3.0,2018 BMW 530e,,,,,,,,,,,,,,,,1,,
19734,PHASE_4_12,2018/08/20 17:02:54,08/2018,8.0,2018.0,45.0,2018 BMW 530e,,,,,,0.05,1.0,1.0,4.0,,,19.29,5.0,35.0,0.0,5,11462.400000000001,
19735,PHASE_4_13,,,,,,,,,,,,,,,,,,,,,,1,,
19736,PHASE_4_14,,,,,,,,,,,,,,,,,,,,,,1,,
19737,PHASE_4_15,,,,,19.0,2018 BMW 530e,,,,,,,,,,,,3.64,3.0,35.0,0.0,2,,
19738,PHASE_4_16,2018/08/20 17:03:46,08/2018,8.0,2018.0,45.0,2018 BMW 530e,,,,,125000.0,-2.75,1.0,1.0,3.0,,,5.88,2.0,45.0,0.0,3,5772.0,
19739,PHASE_4_17,,,,,3.0,2017 BMW i3 BEV (94 Amp-hour battery),,,,,,,,,,,,,,,,1,,1.0
19740,PHASE_4_18,2018/08/20 16:56:21,08/2018,8.0,2018.0,45.0,2017 BMW i3 REX  (94 Amp-hour battery),,,,,175000.0,2.37,0.0,0.0,3.0,,,43.19,2.0,35.0,0.0,1,9000.0,
19741,PHASE_4_19,,,,,44.0,2017 BMW i3 BEV (94 Amp-hour battery),,,,,275000.0,2.93,1.0,1.0,4.0,,,27.71,4.0,35.0,0.0,2,,1.0
19742,PHASE_4_20,2018/08/20 17:05:21,08/2018,8.0,2018.0,45.0,2018 BMW 530e,,,,,125000.0,2.9,1.0,1.0,3.0,,,4.48,2.0,65.0,1.0,2,8593.5,
19743,PHASE_4_21,,,,,3.0,2017 BMW i3 BEV (94 Amp-hour battery),,,,,,,,,,,,,,,,1,,1.0
19744,PHASE_4_22,2018/08/20 17:04:05,08/2018,8.0,2018.0,45.0,2018 Mitsubishi Outlander PHEV,,,,,75000.0,0.29,0.0,1.0,3.0,,,6.8,2.0,25.0,0.0,1,9085.714285714286,
19745,PHASE_4_23,2018/08/20 17:03:00,08/2018,8.0,2018.0,45.0,2017 BMW i3 REX  (94 Amp-hour battery),,,,,325000.0,-2.98,0.0,1.0,4.0,,,7.87,3.0,45.0,0.0,3,12400.0,
19746,PHASE_4_24,2018/08/20 16:58:31,08/2018,8.0,2018.0,45.0,2017 BMW i3 BEV (94 Amp-hour battery),,,,,425000.0,2.39,0.0,0.0,3.0,,,26.41,1.0,35.0,0.0,1,20800.0,1.0
19747,PHASE_4_25,2018/08/20 16:46:32,08/2018,8.0,2018.0,45.0,2018 Audi A3 e-tron,,,,,,,,,,,,,,,,1,,
19748,PHASE_4_26,,,,,,,,,,,,,,,,,,,,,,1,,
19749,PHASE_4_27,,,,,38.0,2018 BMW i3 (94Ah) with Range Extender,,,,,,2.67,,,,,,26.73,4.0,,0.0,2,,
19750,PHASE_4_28,,,,,17.0,2018 BMW i3 (94Ah) with Range Extender,,,,,,,,,,,,,3.0,45.0,0.0,4,,
19751,PHASE_4_29,2018/08/20 17:09:04,08/2018,8.0,2018.0,45.0,2018 BMW i3 (94Ah) with Range Extender,,,,,275000.0,1.39,1.0,1.0,3.0,,,56.26,4.0,35.0,0.0,5,23040.0,
